gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log2FoldChange_apeglm,lfcSE_apeglm,significant
ENSG00000113532.13,3229.960884229199,3.5165595893591775,0.12739645575068817,27.603276469802275,1.0163732011250485e-167,7.270908020137236e-165,3.508883726550405,0.1277658502400644,TRUE
ENSG00000141526.17,11190.23604477472,2.9646729018835347,0.10765867901878025,27.537704613358386,6.21186375494914e-167,4.347224304333103e-164,2.96235928125812,0.10780633965900913,TRUE
ENSG00000233542.2,59.629266310761295,5.155470320774074,0.18775086094151883,27.45910348917076,5.409367814518265e-166,3.7050716741483404e-163,5.0924781046709136,0.18756746166599927,TRUE
ENSG00000237707.1,13.898491052113796,-5.483388617387892,0.20106397084858896,-27.271860762747757,9.150181338781008e-164,6.136721617875796e-161,-5.4683610439419095,0.20077589682294356,TRUE
ENSG00000080573.7,2112.115854082541,3.554985162752841,0.13071679963083654,27.196084763340608,7.225706860343636e-163,4.7471419438404556e-160,3.559146602786773,0.13068555427531597,TRUE
ENSG00000177807.10,1066.020439456682,-6.173932326344118,0.2274152368038647,-27.148279126384367,2.653283854064856e-162,1.708290276601117e-159,-6.15561734298308,0.22658164337342865,TRUE
ENSG00000106236.4,10702.875423079879,6.977051642812967,0.257604233758193,27.084382663377184,1.504108888102562e-161,9.494171240352487e-159,5.019584890340865,0.25930702916373166,TRUE
ENSG00000179399.15,116.41889462364986,-5.83133220804152,0.21538156924440832,-27.074425302493292,1.9703412153570862e-161,1.21979277701491e-158,-5.8155284540304075,0.21481677945196836,TRUE
ENSG00000180354.16,3373.828108434443,-3.0969182590489006,0.11457002749431416,-27.03078917566458,6.425576575711148e-161,3.902870964628175e-158,-3.0879800823201995,0.11435052059489183,TRUE
ENSG00000163873.10,1575.7099848203554,5.005380205294851,0.18565777992618304,26.9602502372105,4.325563592282216e-160,2.5786767252360943e-157,4.992963843391647,0.18653023766749294,TRUE
ENSG00000026025.16,95728.27369425326,2.702190114188546,0.10037041779046282,26.922176610141676,1.2081815838195054e-159,7.071596644785003e-157,2.7377402843318404,0.0995143089753595,TRUE
ENSG00000243144.7,396.1781031718478,5.2018332704329024,0.19329187351186655,26.911805322811734,1.5978588324841607e-159,9.185405631308947e-157,5.145508674333496,0.19418309921221952,TRUE
ENSG00000130208.9,2373.1953401027968,5.238076491100388,0.19470343885383198,26.902845280676956,2.0341689448238763e-159,1.1488415205573724e-156,5.052420097635551,0.19547376419665452,TRUE
ENSG00000228271.2,128.85094236004227,5.269743830142524,0.196006079311382,26.885614204704474,3.235368425864103e-159,1.7957410407830553e-156,5.255582581621999,0.1971239889188645,TRUE
ENSG00000140795.13,100.47519830533844,-3.9880468143571624,0.14910830663092234,-26.74597347704111,1.3753972818943536e-157,7.504540559108988e-155,-3.9778647773539735,0.14892472085543135,TRUE
ENSG00000126803.9,3045.020460946217,-3.8952560688345628,0.14594538349634936,-26.68982036647975,6.178845851847217e-157,3.315156761044426e-154,-3.8820541612228676,0.14557273562271522,TRUE
ENSG00000104972.15,841.22570658875,2.908835850028403,0.10950540088455847,26.563400768651793,1.7982631592168525e-155,9.490112724837527e-153,2.902366953062894,0.10980186026424604,TRUE
ENSG00000233695.2,673.8854178601864,4.532259995328704,0.17100723665498158,26.503322806582965,8.874211148786846e-155,4.607719440350745e-152,4.5207529304473475,0.17176117098715518,TRUE
ENSG00000164303.11,284.27224860309957,-5.125916122764056,0.19360581343260466,-26.476044452809873,1.8297624937769888e-154,9.349795904709337e-152,-5.111171222380124,0.1930480877932503,TRUE
ENSG00000272870.3,502.6261240496098,2.9165181141128893,0.11018257380881576,26.469867360091904,2.155331955855818e-154,1.0841319737954765e-151,2.9173558008843727,0.11013180166006471,TRUE
ENSG00000104327.7,2868.467957673547,-7.571934965465355,0.286151026281399,-26.46132381164052,2.703039151416437e-154,1.3387113286522759e-151,-7.5483485104159325,0.28467669220094566,TRUE
ENSG00000231890.8,304.18294916492454,3.226613957108937,0.1224714033882099,26.345855994490524,5.725427882349102e-153,2.7926208240694286e-150,3.2235686215291417,0.12269203203211006,TRUE
ENSG00000125726.11,2964.163970593311,6.0993802872005105,0.23163692964332921,26.331640194817975,8.330153114160817e-153,4.0024520753890304e-150,4.27842063802741,0.23251882197747367,TRUE
ENSG00000154269.15,15377.242318700446,4.707385136890283,0.1792329049581097,26.26406762748443,4.937565424628245e-152,2.337501561024007e-149,4.5416291481578375,0.1800104657846622,TRUE
ENSG00000135374.11,360.1498659242159,-7.880123189537527,0.3001827411204099,-26.25108678841945,6.946310854599244e-152,3.2408063627718674e-149,-7.85221524780391,0.2987741331516276,TRUE
ENSG00000226419.8,304.46918076023985,3.246871065694859,0.12432392457223597,26.116220806787098,2.3856235967249812e-150,1.0971142117967229e-147,3.2434393061230358,0.1247343967688583,TRUE
ENSG00000247095.3,1373.9367035862385,3.2615048920434355,0.12496505650439922,26.099335152372124,3.709704990410185e-150,1.682011592271615e-147,3.2567328796169903,0.12509075418566284,TRUE
ENSG00000240498.9,67.8841755836825,4.05143122962621,0.15539867363996043,26.071208554925484,7.734705475855764e-150,3.4582727594270656e-147,4.040935875764304,0.15639620795821846,TRUE
ENSG00000121966.7,11076.553958913662,2.781439849805322,0.10676704485052307,26.05148296180172,1.2942902746665862e-149,5.707642811242019e-147,2.7756177426239117,0.10700219795821765,TRUE
ENSG00000233610.1,766.188726462371,6.367544717778569,0.24459019416981131,26.03352411322664,2.067506828971454e-149,8.994213491655277e-147,5.421950518136342,0.24374840359799688,TRUE
ENSG00000130822.16,6592.592046827183,6.626404184991891,0.2545807007539768,26.0286980331457,2.3446978171486223e-149,1.0064068283953128e-146,5.09942972487482,0.2548503025939171,TRUE
ENSG00000128805.15,434.20656544881774,2.7587847710376563,0.10632690248964266,25.94625354863874,2.0042273591392556e-148,8.489485150711962e-146,2.753786082516577,0.10649495470748914,TRUE
ENSG00000115902.11,2029.4340505483974,1.935950160599748,0.07466526506879707,25.92839064879701,3.187577037316031e-148,1.3326555842243853e-145,1.9320493951020994,0.07473919333268,TRUE
ENSG00000177989.13,1418.7142166809567,3.546164854121221,0.13710739403328895,25.8641401444785,1.6870776418326995e-147,6.962872236651059e-145,3.539335621498072,0.1374872786923001,TRUE
ENSG00000239572.3,23.7426378102443,-5.324003132613858,0.20592361570915899,-25.854262097521335,2.1788933025723001e-147,8.87885230334272e-145,-5.306370391314148,0.20544144468801906,TRUE
ENSG00000159399.10,5355.633544579889,3.4302928169953115,0.13276371981629714,25.83757687523179,3.355851864109933e-147,1.3503947901178368e-144,3.422693658930175,0.13314865361713923,TRUE
ENSG00000170561.13,243.2744673025992,-5.0250066791105565,0.19451691062578247,-25.833263868650562,3.752042769513469e-147,1.4911822325454025e-144,-5.008861808541963,0.19391798173157124,TRUE
ENSG00000188266.14,208.0512043923946,-2.035261629121651,0.07886678987846406,-25.806320153996968,7.530955760446453e-147,2.956543022442588e-144,-2.0307353570516864,0.0788299143844373,TRUE
ENSG00000256694.1,172.03672153707038,3.6599772844263603,0.14188783264784213,25.79486356317969,1.0125444406786207e-146,3.927208510159778e-144,3.6505695515394634,0.14231081861705053,TRUE
ENSG00000186918.14,17516.51756005813,2.6141116889904437,0.10163193035330523,25.721362173314546,6.7434286366485105e-146,2.5843387460832004e-143,2.633775810708168,0.101197176895158,TRUE
ENSG00000181418.8,211.85220580175314,-6.363181341930331,0.2477092104402417,-25.688109580670634,1.5872806421427198e-145,6.011498639042169e-143,-6.342530295435025,0.24667051048041663,TRUE
ENSG00000168404.13,1360.2044679994888,1.9210543935863627,0.07480446060876314,25.681013912174596,1.9051234896080468e-145,7.131364578774679e-143,1.9175384587223852,0.0748975005815446,TRUE
ENSG00000266968.2,129.7485757065159,-6.79750132409471,0.26499155324190127,-25.651766031536543,4.040508083398608e-145,1.4950808761007816e-142,-6.775978639757652,0.2639606683359767,TRUE
ENSG00000272711.1,149.25339190716866,3.3916520640634693,0.132252170189761,25.645341465451825,4.765493047886295e-145,1.74330400224495e-142,3.3828995266119706,0.13266498378020422,TRUE
ENSG00000233154.6,59.65071781285015,-4.657169591807595,0.18188361996707145,-25.605217185861694,1.334521578491306e-144,4.827069511774396e-142,-4.643526110196588,0.18163907448033106,TRUE
ENSG00000172927.8,1424.7475068357433,7.088549496516713,0.2775689403584315,25.537978014986464,7.467851551118977e-144,2.671167523706912e-141,7.0702132433965,0.2791358481698865,TRUE
ENSG00000136720.7,2792.134638086559,-2.1591854929828385,0.08456436314950765,-25.53304267384422,8.472507312695942e-144,2.9972192902231624e-141,-2.146254468877944,0.08458450871374922,TRUE
ENSG00000258292.1,2.0276573097912096,-4.803226921812655,0.18855014348387855,-25.474533368484767,3.776272673936516e-143,1.3213670643409167e-140,-4.829791771800282,0.1919272737770313,TRUE
ENSG00000227338.2,43.258216987197514,-6.4946709871473844,0.25564009205154153,-25.405525929156468,2.1911092099091275e-142,7.584536310257487e-140,-6.474631329452396,0.25467168078380464,TRUE
ENSG00000280078.1,4.866374857839481,-4.091156390598295,0.16166194588261537,-25.306860982416552,2.6844327496804255e-141,9.193325433799178e-139,-4.080340904927902,0.1612275522829564,TRUE
ENSG00000111674.9,10689.968591858686,3.2059596321203245,0.1269004039438522,25.263588865633707,8.031093480488704e-141,2.694313560677022e-138,3.201533650442344,0.1271837162023516,TRUE
ENSG00000137992.14,2230.5973710298163,-1.5745105920490428,0.062323358576104874,-25.263570963146375,8.034732288301259e-141,2.694313560677022e-138,-1.5715214683862473,0.062276570492799346,TRUE
ENSG00000142609.18,61.65001426917794,4.0040983256284015,0.15863434002620055,25.241056412924667,1.4199503145419093e-140,4.712478404714757e-138,3.9930080355861115,0.160256920878848,TRUE
ENSG00000138134.12,828.1480351068126,2.449517591279347,0.09706272225996818,25.23644025477336,1.5956964152679513e-140,5.241699897990397e-138,2.444725853045946,0.09725173749472786,TRUE
ENSG00000134202.11,2716.6306280759577,-3.3358627051069027,0.13227679919037302,-25.218804246283,2.4915916439624654e-140,8.101951333579766e-138,-3.3248101731550723,0.13197132194236427,TRUE
ENSG00000132874.15,427.2471061103701,-6.946382710433816,0.2756760884422708,-25.197625044975396,4.253104216542819e-140,1.3691593093894642e-137,-6.9201617330368785,0.27429828081927343,TRUE
ENSG00000135439.11,321.81190665783885,2.6734046634573727,0.10646796474677864,25.109944289963156,3.87304770212586e-139,1.2344668477904524e-136,2.66696702260935,0.10678415358876973,TRUE
ENSG00000129667.13,2991.275065610501,1.9607453759066271,0.07823211726958017,25.063176663749132,1.2542701883499767e-138,3.958575088564946e-136,1.9571400032769533,0.07832895298237733,TRUE
ENSG00000142319.18,9371.427694886897,6.42129626708838,0.2567163515864274,25.013195409668146,4.39287408437155e-138,1.3729650730494071e-135,6.023059882503382,0.2583393801895349,TRUE
ENSG00000017797.13,5018.59130815078,-1.4829110847439795,0.059287402189978085,-25.012245940414136,4.4986185020683394e-138,1.3924954501786922e-135,-1.4798658195318628,0.05924127149213675,TRUE
ENSG00000204362.6,248.31987325787662,7.514757866282935,0.3004578651026808,25.01102064249436,4.6388471953085715e-138,1.4222263705845098e-135,7.488344039598246,0.30308843466521534,TRUE
ENSG00000231324.1,27.451492402842106,-5.838106335098578,0.2334533934564226,-25.007588232759375,5.055338815379862e-138,1.5352968598557408e-135,-5.819846410459823,0.2327438813544668,TRUE
ENSG00000164283.13,14227.18419767821,3.565728141488588,0.14259179496662142,25.006545028227404,5.1891709539020863e-138,1.5612130032524856e-135,3.5641919260454022,0.14283709695234564,TRUE
ENSG00000225205.5,146.51901585891207,1.9591806715558813,0.07835164754719678,25.00497095961801,5.397832437333471e-138,1.6089539057651768e-135,1.9534387502820811,0.07854233771706749,TRUE
ENSG00000137135.18,218.29889510553127,2.660604401146964,0.10650616735166679,24.980754329109057,9.896748378694883e-138,2.9229002184123457e-135,2.653937111557968,0.10682862705228056,TRUE
ENSG00000133619.17,3517.144731580317,2.797470063396316,0.11241763385035251,24.884619677374072,1.0917421449112164e-136,3.195033011725625e-134,2.7935383496687987,0.11260321911335752,TRUE
ENSG00000163399.16,21795.658447756286,-3.023171469929143,0.12153692480658886,-24.874510151874837,1.4045266616767953e-136,4.0733803867296754e-134,-3.010008815080335,0.1211816575143096,TRUE
ENSG00000261175.6,834.501090493516,3.8075457839771483,0.15311022134028973,24.868005222948646,1.6516038054697357e-136,4.747181223721584e-134,3.796556576760197,0.1537167293520803,TRUE
ENSG00000257191.1,10.60056712279445,-7.832727911615354,0.315014421588508,-24.86466451954052,1.7949044407166807e-136,5.113412721730211e-134,-7.8963875375412655,0.3195844521144668,TRUE
ENSG00000134716.11,7935.700950040676,5.109434541112069,0.2055211251606322,24.860872755141898,1.9726495007163065e-136,5.57048532693503e-134,5.112951984179761,0.20522093374327652,TRUE
ENSG00000074803.20,22451.430530094,-8.275588955546686,0.3331579042856982,-24.83983975493491,3.3297551698428892e-136,9.32099812413759e-134,-8.216309589949939,0.3287905606436346,TRUE
ENSG00000271275.1,130.44928824876234,6.918313243450822,0.2788947002904492,24.80618396923959,7.68821172583055e-136,2.133611309292561e-133,6.895595312790756,0.2814592713330959,TRUE
ENSG00000050438.17,211.9862309134093,-2.7473350436291506,0.11076241294752498,-24.80385692690474,8.145813014065443e-136,2.241282158536707e-133,-2.739849231340953,0.11063218977487158,TRUE
ENSG00000182379.10,1313.1164464613462,4.535086021068383,0.18295081444771955,24.788553331990443,1.191252439496861e-135,3.2498981807019447e-133,4.190432914291622,0.18373578539744786,TRUE
ENSG00000099219.14,4648.052782953248,-2.503075333884653,0.10104099371478319,-24.772869326189447,1.7582111694681396e-135,4.7563305855057435e-133,-2.48723453910717,0.10062897743411621,TRUE
ENSG00000131080.15,998.8863539222668,2.2796586163243515,0.09203359704574107,24.769852418039815,1.894871882556528e-135,5.0833096369383125e-133,2.274483175283351,0.0921798084039934,TRUE
ENSG00000135094.11,773.2396527601322,4.254809152233782,0.17211356095245897,24.720940806105574,6.369103077571028e-135,1.694497241926996e-132,4.482673345057859,0.17298527507821676,TRUE
ENSG00000139370.12,5140.618575536228,1.844706374547404,0.07466700342186625,24.705777518951315,9.270209605728681e-135,2.4461195707181778e-132,1.8406688709992576,0.07472095700206821,TRUE
ENSG00000146094.15,779.7930304633273,2.6477544599439202,0.10743988768924877,24.6440546140749,4.261928209052098e-134,1.1154470967951638e-131,2.64127340036265,0.10771444753252965,TRUE
ENSG00000176887.7,326.2250889830129,5.39870051141122,0.21930726525047925,24.61706184355159,8.295067139910568e-134,2.1535064626451694e-131,5.3823239411059065,0.22078213574244346,TRUE
ENSG00000163083.6,4190.568587237642,3.8251309243777074,0.1554572529862926,24.605676807597956,1.0982723199586243e-133,2.8284466019286426e-131,3.8180928950082396,0.15587363192641643,TRUE
ENSG00000088836.14,492.8591999112085,-4.451295307507703,0.1812267829089079,-24.56201691636886,3.218246148305434e-133,8.222363492559407e-131,-4.436393207393562,0.180702819234437,TRUE
ENSG00000225383.8,79.60133085988811,5.0194876245200035,0.20440729393409018,24.556303876996214,3.7038612091663815e-133,9.38855905869954e-131,5.004130564328274,0.20549192010594228,TRUE
ENSG00000142046.15,1503.7247224987048,3.8953885617436392,0.15869808251265394,24.545908180289683,4.782788454359491e-133,1.202871296271412e-130,3.885389521430767,0.1592360191647413,TRUE
ENSG00000256540.1,209.55457012897799,3.378815317393318,0.13826157318552648,24.437848055290463,6.776302169993557e-132,1.6910288329956015e-129,3.369131872099692,0.13876592832025378,TRUE
ENSG00000082929.8,142.56424386829974,5.1566087789754995,0.21112332892882552,24.424628036790335,9.36474664968387e-132,2.318999416512486e-129,3.1276989690945913,0.20170537655722762,TRUE
ENSG00000215231.8,56.29334347495935,-6.36540894430182,0.2609400855986003,-24.3941398643274,1.9735018911378162e-131,4.849692586222029e-129,-6.343300990944822,0.25988629499516425,TRUE
ENSG00000146674.15,133757.9376897635,3.4789735477467594,0.14268120384848032,24.38284408814801,2.600641477640075e-131,6.342412912741613e-129,3.469470317603451,0.1431805313861034,TRUE
ENSG00000259754.2,29.24408810912292,-6.368857859818785,0.2612861931729184,-24.375026412528022,3.147675826856749e-131,7.618795505125749e-129,-6.343380968335189,0.2604777012864397,TRUE
ENSG00000186827.11,501.5549123350571,3.3035717074674245,0.135860624277495,24.315887881685917,1.331431708808915e-130,3.1986156395504923e-128,3.2899889256281254,0.13650134412434622,TRUE
ENSG00000214827.11,174.8863077231012,3.2506227322433894,0.1337627989639913,24.301395884504863,1.8948312250008883e-130,4.5184005033502665e-128,3.2412075848354425,0.1342946397725449,TRUE
ENSG00000116014.10,522.8898846642596,6.397507048688553,0.2633280757203329,24.294815625672264,2.223955795776182e-130,5.264234189531386e-128,5.096154843783575,0.26105827037432927,TRUE
ENSG00000025708.14,4573.242068140212,2.930724502828024,0.12088685691265522,24.24353298345386,7.736743371552646e-130,1.8179652745768086e-127,2.9284666974109728,0.1210939517637199,TRUE
ENSG00000105122.13,976.3075689352963,2.682018100229879,0.11068585612873122,24.230901707175715,1.0513364183353053e-129,2.452508839061605e-127,2.675185949915793,0.11098079934249415,TRUE
ENSG00000113578.18,1392.7684837811346,-4.226023023016408,0.17452368431156734,-24.21461041053847,1.561040407734278e-129,3.6153246622864664e-127,-4.211004204394214,0.17405622298019047,TRUE
ENSG00000185567.7,6947.486727521227,4.049604212130855,0.1672731511646547,24.209529048356615,1.765779050641822e-129,4.060282799875824e-127,4.0377448817819674,0.1679933786992013,TRUE
ENSG00000130309.11,7650.105165159918,1.726839358059979,0.07144755655928357,24.169327003186385,4.677261526715994e-129,1.0678751990641225e-126,1.725652027797219,0.0714611738227481,TRUE
ENSG00000139971.15,632.1771119626662,-3.606962119726081,0.1492439875960985,-24.168223978895973,4.8038468532367053e-129,1.0890523795732113e-126,-3.594158873759699,0.14897874477849626,TRUE
ENSG00000187688.15,1139.0669518320167,1.9760325567702892,0.081837924345196,24.14568273304802,8.288547930131358e-129,1.8659086361313893e-126,1.972156533133221,0.08196718921296761,TRUE
ENSG00000125895.5,98.0515703035473,4.12042524252391,0.1708686080074727,24.11458307393544,1.75771215378737e-128,3.9294631704668755e-126,4.107851561034823,0.17200533942765767,TRUE
ENSG00000131203.13,1781.2560820461563,3.98419558402413,0.16524640616736677,24.11063378884507,1.9336392366606378e-128,4.2929458142468454e-126,3.289390482537557,0.16581497270199358,TRUE
ENSG00000115652.15,3560.263156849872,-1.4479764796529124,0.060084444972521876,-24.09902397059852,2.55930700156271e-128,5.643096643445668e-126,-1.4427837150555178,0.059989422154464324,TRUE
ENSG00000138964.17,940.7681745728034,2.901733653634277,0.12041653558251736,24.097468338522475,2.657242304373385e-128,5.8191798817951024e-126,2.9021236079976283,0.12041435550988862,TRUE
ENSG00000140678.17,1912.625747986178,3.2833435069895884,0.13652703530794483,24.04903541327044,8.544022199274688e-128,1.8584402881016945e-125,3.274057274252399,0.13700848888872688,TRUE
ENSG00000141506.14,988.9089951935287,2.7905543024267576,0.11604341358539087,24.047502707883723,8.865384469715644e-128,1.915399039255611e-125,2.783093971818338,0.11639096963971826,TRUE
ENSG00000164112.13,92.83805876528616,5.116120672709299,0.21277186095629488,24.04509999449689,9.39361549425029e-128,2.0159951332727022e-125,5.09960954440049,0.21466275973331322,TRUE
ENSG00000126882.13,857.886696923788,2.3638636564362976,0.09833323028702061,24.039316612873577,1.0797506711551154e-127,2.3019426229023493e-125,2.3586867555761017,0.09853703529730791,TRUE
ENSG00000255774.2,1202.6000608676254,6.268940274188362,0.2609826792164731,24.020522331248525,1.6974627950820915e-127,3.5950475196896506e-125,6.273671592095849,0.2628066137158287,TRUE
ENSG00000188060.7,1651.5561659084528,4.867141973236802,0.2026316252067691,24.019656202580812,1.7332098348146516e-127,3.6467641178008665e-125,4.850969880326683,0.20377952475882377,TRUE
